artist,album,track_title,track_n,lyric,line,year
Taylor Swift,reputation,Gorgeous,8,Guess I'll just stumble on home to my cats,41,2017
Taylor Swift,reputation,Gorgeous,8,Alone,42,2017
Taylor Swift,reputation,Gorgeous,8,Unless you wanna come along,43,2017
Taylor Swift,reputation,Gorgeous,8,You're so gorgeous,44,2017
Taylor Swift,reputation,Gorgeous,8,I can't say anything to your face,45,2017
Taylor Swift,reputation,Gorgeous,8,'Cause look at your face,46,2017
Taylor Swift,reputation,Gorgeous,8,And I'm so furious,47,2017
Taylor Swift,reputation,Gorgeous,8,At you for making me feel this way,48,2017
Taylor Swift,reputation,Gorgeous,8,But what can I say?,49,2017
Taylor Swift,reputation,Gorgeous,8,You're gorgeous,50,2017
Taylor Swift,reputation,Gorgeous,8,You make me so happy it turns back to sad,51,2017
Taylor Swift,reputation,Gorgeous,8,There's nothing I hate more than what I can't have,52,2017
Taylor Swift,reputation,Gorgeous,8,And you are so gorgeous it makes me so mad,53,2017
Taylor Swift,reputation,Gorgeous,8,You're gorgeous,54,2017
Taylor Swift,reputation,Gorgeous,8,You make me so happy it turns back to sad,55,2017
Taylor Swift,reputation,Gorgeous,8,There's nothing I hate more than what I can't have,56,2017
Taylor Swift,reputation,Gorgeous,8,You are so gorgeous it makes me so mad,57,2017
Taylor Swift,reputation,Gorgeous,8,You're gorgeous,58,2017
Taylor Swift,reputation,Getaway Car,9,"No, nothing good starts in a getaway car",1,2017
Taylor Swift,reputation,Getaway Car,9,"It was the best of times, the worst of crimes",2,2017
Taylor Swift,reputation,Getaway Car,9,I struck a match and blew your mind,3,2017
Taylor Swift,reputation,Getaway Car,9,But I didn't mean it,4,2017
Taylor Swift,reputation,Getaway Car,9,And you didn't see it,5,2017
Taylor Swift,reputation,Getaway Car,9,"The ties were black, the lies were white",6,2017
Taylor Swift,reputation,Getaway Car,9,In shades of gray in candlelight,7,2017
Taylor Swift,reputation,Getaway Car,9,I wanted to leave him,8,2017
Taylor Swift,reputation,Getaway Car,9,I needed a reason,9,2017
Taylor Swift,reputation,Getaway Car,9,X marks the spot where we fell apart,10,2017
Taylor Swift,reputation,Getaway Car,9,"He poisoned the well, I was lyin' to myself",11,2017
Taylor Swift,reputation,Getaway Car,9,"I knew it from the first Old Fashioned, we were cursed",12,2017
Taylor Swift,reputation,Getaway Car,9,We never had a shotgun shot in the dark,13,2017
Taylor Swift,reputation,Getaway Car,9,(Oh!),14,2017
Taylor Swift,reputation,Getaway Car,9,You were drivin' the getaway car,15,2017
Taylor Swift,reputation,Getaway Car,9,"We were flyin', but we never get far",16,2017
Taylor Swift,reputation,Getaway Car,9,Don't pretend it's such a mystery,17,2017
Taylor Swift,reputation,Getaway Car,9,Think about the place where you first met me,18,2017
Taylor Swift,reputation,Getaway Car,9,Ridin' in a getaway car,19,2017
Taylor Swift,reputation,Getaway Car,9,There were sirens in the beat of your heart,20,2017
Taylor Swift,reputation,Getaway Car,9,I shoulda known I'd be the first to leave,21,2017
Taylor Swift,reputation,Getaway Car,9,Think about the place where you first met me,22,2017
Taylor Swift,reputation,Getaway Car,9,"In a getaway car, oh-oh-oh",23,2017
Taylor Swift,reputation,Getaway Car,9,"No, they never get far, oh-oh-ahh",24,2017
Taylor Swift,reputation,Getaway Car,9,"No, nothing good starts in a getaway car",25,2017
Taylor Swift,reputation,Getaway Car,9,"It was the great escape, the prison break",26,2017
Taylor Swift,reputation,Getaway Car,9,The light of freedom on my face,27,2017
Taylor Swift,reputation,Getaway Car,9,But you weren't thinkin',28,2017
Taylor Swift,reputation,Getaway Car,9,And I was just drinkin',29,2017
Taylor Swift,reputation,Getaway Car,9,"Well, he was runnin' after us, I was screamin', ""Go, go, go!""",30,2017
Taylor Swift,reputation,Getaway Car,9,"But with three of us, honey, it's a sideshow",31,2017
Taylor Swift,reputation,Getaway Car,9,And a circus ain't a love story,32,2017
Taylor Swift,reputation,Getaway Car,9,And now we're both sorry (we're both sorry),33,2017
Taylor Swift,reputation,Getaway Car,9,X marks the spot where we fell apart,34,2017
Taylor Swift,reputation,Getaway Car,9,"He poisoned the well, every man for himself",35,2017
Taylor Swift,reputation,Getaway Car,9,"I knew it from the first Old Fashioned, we were cursed",36,2017
Taylor Swift,reputation,Getaway Car,9,It hit you like a shotgun shot to the heart,37,2017
Taylor Swift,reputation,Getaway Car,9,(Oh!),38,2017
Taylor Swift,reputation,Getaway Car,9,You were drivin' the getaway car,39,2017
Taylor Swift,reputation,Getaway Car,9,"We were flyin', but we'd never get far",40,2017
Taylor Swift,reputation,Getaway Car,9,Don't pretend it's such a mystery,41,2017
Taylor Swift,reputation,Getaway Car,9,Think about the place where you first met me,42,2017
Taylor Swift,reputation,Getaway Car,9,Ridin' in a getaway car,43,2017
Taylor Swift,reputation,Getaway Car,9,There were sirens in the beat of your heart,44,2017
Taylor Swift,reputation,Getaway Car,9,Shoulda' known I'd be the first to leave,45,2017
Taylor Swift,reputation,Getaway Car,9,Think about the place where you first met me,46,2017
Taylor Swift,reputation,Getaway Car,9,"In a getaway car, oh-oh-oh",47,2017
Taylor Swift,reputation,Getaway Car,9,"No, they never get far, oh-oh-ahh",48,2017
Taylor Swift,reputation,Getaway Car,9,"No, nothing good starts in a getaway car",49,2017
Taylor Swift,reputation,Getaway Car,9,"We were jet-set, Bonnie and Clyde (oh-oh)",50,2017
Taylor Swift,reputation,Getaway Car,9,Until I switched to the other side,51,2017
Taylor Swift,reputation,Getaway Car,9,To the other si-i-i-i-ide,52,2017
Taylor Swift,reputation,Getaway Car,9,It's no surprise I turned you in (oh-oh),53,2017
Taylor Swift,reputation,Getaway Car,9,'Cause us traitors never win,54,2017
Taylor Swift,reputation,Getaway Car,9,I'm in a getaway car,55,2017
Taylor Swift,reputation,Getaway Car,9,I left you in a motel bar,56,2017
Taylor Swift,reputation,Getaway Car,9,Put the money in a bag and I stole the keys,57,2017
Taylor Swift,reputation,Getaway Car,9,That was the last time you ever saw me,58,2017
Taylor Swift,reputation,Getaway Car,9,(Oh!),59,2017
Taylor Swift,reputation,Getaway Car,9,Drivin' the getaway car,60,2017
Taylor Swift,reputation,Getaway Car,9,"We were flyin', but we never get far (don't pretend)",61,2017
Taylor Swift,reputation,Getaway Car,9,Don't pretend it's such a mystery,62,2017
Taylor Swift,reputation,Getaway Car,9,Think about the place where you first met me,63,2017
Taylor Swift,reputation,Getaway Car,9,Ridin' in a getaway car,64,2017
Taylor Swift,reputation,Getaway Car,9,There were sirens in the beat of your heart (shoulda' known),65,2017
Taylor Swift,reputation,Getaway Car,9,Shoulda' known I'd be the first to leave,66,2017
Taylor Swift,reputation,Getaway Car,9,Think about the place where you first met me,67,2017
Taylor Swift,reputation,Getaway Car,9,"In a getaway car, oh-oh-oh",68,2017
Taylor Swift,reputation,Getaway Car,9,"No, they never get far, oh-oh-ahh",69,2017
Taylor Swift,reputation,Getaway Car,9,"No, nothing good starts in a getaway car",70,2017
Taylor Swift,reputation,Getaway Car,9,I was ridin' in a getaway car,71,2017
Taylor Swift,reputation,Getaway Car,9,I was cryin' in a getaway car,72,2017
Taylor Swift,reputation,Getaway Car,9,I was dyin' in a getaway car,73,2017
Taylor Swift,reputation,Getaway Car,9,Said goodbye in a getaway car,74,2017
Taylor Swift,reputation,Getaway Car,9,Ridin' in a getaway car,75,2017
Taylor Swift,reputation,Getaway Car,9,I was cryin' in a getaway car,76,2017
Taylor Swift,reputation,Getaway Car,9,I was dyin' in a getaway car,77,2017
Taylor Swift,reputation,Getaway Car,9,Said goodbye in a getaway car,78,2017
Taylor Swift,reputation,King of My Heart,10,"I'm perfectly fine, I live on my own",1,2017
Taylor Swift,reputation,King of My Heart,10,"I made up my mind, I'm better off bein' alone",2,2017
Taylor Swift,reputation,King of My Heart,10,We met a few weeks ago,3,2017
Taylor Swift,reputation,King of My Heart,10,"Now you try on callin' me baby, like tryin' on clothes",4,2017
Taylor Swift,reputation,King of My Heart,10,"Salute to me, I'm your American Queen",5,2017
Taylor Swift,reputation,King of My Heart,10,And you move to me like I'm a Motown beat,6,2017
Taylor Swift,reputation,King of My Heart,10,And we rule the kingdom inside my room,7,2017
Taylor Swift,reputation,King of My Heart,10,'Cause all the boys and their expensive cars,8,2017
Taylor Swift,reputation,King of My Heart,10,With their Range Rovers and their Jaguars,9,2017
Taylor Swift,reputation,King of My Heart,10,Never took me quite where you do,10,2017
Taylor Swift,reputation,King of My Heart,10,"And all at once, you are the one I have been waiting for",11,2017
Taylor Swift,reputation,King of My Heart,10,"King of my heart, body, and soul, ooh whoa",12,2017
Taylor Swift,reputation,King of My Heart,10,"And all at once, you're all I want, I'll never let you go",13,2017
Taylor Swift,reputation,King of My Heart,10,"King of my heart, body, and soul, ooh whoa",14,2017
Taylor Swift,reputation,King of My Heart,10,"And all at once, I've been waiting, waiting",15,2017
Taylor Swift,reputation,King of My Heart,10,"Ooh whoa, ooh whoa",16,2017
Taylor Swift,reputation,King of My Heart,10,"And all at once, you are the one, I have been waiting, waiting",17,2017
Taylor Swift,reputation,King of My Heart,10,"Body and soul, ooh whoa",18,2017
Taylor Swift,reputation,King of My Heart,10,And all at once,19,2017
Taylor Swift,reputation,King of My Heart,10,"Late in the night, the city's asleep",20,2017
Taylor Swift,reputation,King of My Heart,10,"Your love is a secret I'm hoping, dreaming, dying to keep",21,2017
Taylor Swift,reputation,King of My Heart,10,Change my priorities,22,2017
Taylor Swift,reputation,King of My Heart,10,The taste of your lips is my idea of luxury,23,2017
Taylor Swift,reputation,King of My Heart,10,"Salute to me, I'm your American Queen",24,2017
Taylor Swift,reputation,King of My Heart,10,And you move to me like I'm a Motown beat,25,2017
Taylor Swift,reputation,King of My Heart,10,And we rule the kingdom inside my room,26,2017
Taylor Swift,reputation,King of My Heart,10,"(Inside my room, oh)",27,2017
Taylor Swift,reputation,King of My Heart,10,'Cause all the boys and their expensive cars,28,2017
Taylor Swift,reputation,King of My Heart,10,With their Range Rovers and their Jaguars,29,2017
Taylor Swift,reputation,King of My Heart,10,Never took me quite where you do,30,2017
Taylor Swift,reputation,King of My Heart,10,"And all at once, you are the one I have been waiting for",31,2017
Taylor Swift,reputation,King of My Heart,10,"King of my heart, body, and soul, ooh whoa",32,2017
Taylor Swift,reputation,King of My Heart,10,"And all at once, you're all I want, I'll never let you go",33,2017
Taylor Swift,reputation,King of My Heart,10,"King of my heart, body, and soul, ooh whoa",34,2017
Taylor Swift,reputation,King of My Heart,10,"And all at once, I've been waiting, waiting",35,2017
Taylor Swift,reputation,King of My Heart,10,"Ooh whoa, ooh whoa",36,2017
Taylor Swift,reputation,King of My Heart,10,"And all at once, you are the one, I have been waiting (waiting), waiting (waiting)",37,2017
Taylor Swift,reputation,King of My Heart,10,"Body and soul, ooh whoa",38,2017
Taylor Swift,reputation,King of My Heart,10,And all at once,39,2017
Taylor Swift,reputation,King of My Heart,10,Is this the end of all the endings?,40,2017
Taylor Swift,reputation,King of My Heart,10,My broken bones are mending,41,2017
Taylor Swift,reputation,King of My Heart,10,With all these nights we're spending,42,2017
Taylor Swift,reputation,King of My Heart,10,Up on the roof with a school girl crush,43,2017
Taylor Swift,reputation,King of My Heart,10,Drinking beer out of plastic cups,44,2017
Taylor Swift,reputation,King of My Heart,10,"Say you fancy me, not fancy stuff",45,2017
Taylor Swift,reputation,King of My Heart,10,"Baby, all at once, this is enough",46,2017
Taylor Swift,reputation,King of My Heart,10,"And all at once, you are the one I have been waiting for",47,2017
Taylor Swift,reputation,King of My Heart,10,"King of my heart, body, and soul, ooh whoa",48,2017
Taylor Swift,reputation,King of My Heart,10,"And all at once, you are the one I have been waiting for",49,2017
Taylor Swift,reputation,King of My Heart,10,"King of my heart, body, and soul, ooh whoa",50,2017
Taylor Swift,reputation,King of My Heart,10,"And all at once, you're all I want, I'll never let you go",51,2017
Taylor Swift,reputation,King of My Heart,10,"King of my heart (my heart), body, and soul (my soul), ooh whoa",52,2017
Taylor Swift,reputation,King of My Heart,10,"And all at once, I've been waiting, waiting",53,2017
Taylor Swift,reputation,King of My Heart,10,"Ooh whoa, ooh whoa (ooh whoa)",54,2017
Taylor Swift,reputation,King of My Heart,10,"And all at once, 'cause you're the one I have been waiting, waiting",55,2017
Taylor Swift,reputation,King of My Heart,10,"Body and soul, ooh whoa",56,2017
Taylor Swift,reputation,King of My Heart,10,And all at once,57,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"I, I loved you in secret",1,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"First sight, yeah, we love without reason",2,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Oh, twenty-five years old",3,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Oh, how were you to know? And",4,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"My, my love had been frozen",5,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Deep blue, but you painted me golden",6,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Oh, and you held me close",7,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Oh, how was I to know? I�",8,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,Could've spent forever with your hands in my pockets,9,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,Picture of your face in an invisible locket,10,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,You said there was nothing in the world that could stop it,11,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,I had a bad feeling,12,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"And darling, you had turned my bed into a sacred oasis",13,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"People started talking, putting us through our paces",14,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,I knew there was no one in the world who could take it,15,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,I had a bad feeling,16,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,But we were dancing,17,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Dancing with our hands tied, hands tied",18,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Yeah, we were dancing",19,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Like it was the first time, first time",20,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Yeah, we were dancing",21,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Dancing with our hands tied, hands tied",22,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Yeah, we were dancing",23,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,And I had a bad feeling,24,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,But we were dancing,25,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"I, I loved you in spite of",26,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,Deep fears that the world would divide us,27,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"So, baby, can we dance?",28,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Oh, through an avalanche? And",29,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Say, say that we got it",30,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"I'm a mess, but I'm the mess that you wanted",31,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Oh, 'cause it's gravity",32,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Oh, keeping you with me, I�",33,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,Could've spent forever with your hands in my pockets,34,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,Picture of your face in an invisible locket,35,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,You said there was nothing in the world that could stop it,36,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,I had a bad feeling,37,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,But we were dancing,38,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Dancing with our hands tied, hands tied",39,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Yeah, we were dancing",40,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Like it was the first time, first time",41,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Yeah, we were dancing",42,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Dancing with our hands tied, hands tied",43,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Yeah, we were dancing",44,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,(Knew we had our hands tied),45,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,And I had a bad feeling,46,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,But we were dancing,47,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,I'd kiss you as the lights went out,48,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,Swaying as the room burned down,49,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,I'd hold you as the water rushes in,50,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,If I could dance with you again,51,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,I'd kiss you as the lights went out,52,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,Swaying as the room burned down,53,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,I'd hold you as the water rushes in,54,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,If I could dance with you again,55,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,(Again!),56,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Dancing with our hands tied, hands tied",57,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"(Oh) Yeah, we were dancing",58,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Like it was the first time, first time",59,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Yeah, we were dancing (oh!)",60,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Dancing with our hands tied, hands tied",61,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,(Dancing with our hands tied),62,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Yeah, we were dancing",63,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,And I had a bad feeling (had a bad feeling),64,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,But we were dancing,65,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Hands tied, hands tied",66,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,(Dancing),67,2017
Taylor Swift,reputation,Dress,12,Our secret moments in a crowded room,1,2017
Taylor Swift,reputation,Dress,12,They got no idea about me and you,2,2017
Taylor Swift,reputation,Dress,12,There is an indentation in the shape of you,3,2017
Taylor Swift,reputation,Dress,12,"Made your mark on me, a golden tattoo",4,2017
Taylor Swift,reputation,Dress,12,"All of this silence and patience, pining and anticipation",5,2017
Taylor Swift,reputation,Dress,12,My hands are shaking from holding back from you,6,2017
Taylor Swift,reputation,Dress,12,"Ha, ah, ah",7,2017
Taylor Swift,reputation,Dress,12,"All of this silence and patience, pining and desperately waiting",8,2017
Taylor Swift,reputation,Dress,12,My hands are shaking from all this,9,2017
Taylor Swift,reputation,Dress,12,"Ah, ha, ha, ha-ah",10,2017
Taylor Swift,reputation,Dress,12,Say my name and everything just stops,11,2017
Taylor Swift,reputation,Dress,12,I don't want you like a best friend,12,2017
Taylor Swift,reputation,Dress,12,Only bought this dress so you could take it off,13,2017
Taylor Swift,reputation,Dress,12,"Take it oh, ha, ha, ha-ah",14,2017
Taylor Swift,reputation,Dress,12,Carve your name into my bedpost,15,2017
Taylor Swift,reputation,Dress,12,'Cause I don't want you like a best friend,16,2017
Taylor Swift,reputation,Dress,12,Only bought this dress so you could take it off,17,2017
Taylor Swift,reputation,Dress,12,"Take it oh, ha, ha, ha-ah",18,2017
Taylor Swift,reputation,Dress,12,"Inescapable, I'm not even gonna try",19,2017
Taylor Swift,reputation,Dress,12,"And if I get burned, at least we were electrified",20,2017
Taylor Swift,reputation,Dress,12,I'm spilling wine in the bathtub,21,2017
Taylor Swift,reputation,Dress,12,You kiss my face and we're both drunk,22,2017
Taylor Swift,reputation,Dress,12,Everyone thinks that they know us,23,2017
Taylor Swift,reputation,Dress,12,But they know nothing about�,24,2017
Taylor Swift,reputation,Dress,12,"All of this silence and patience, pining and anticipation",25,2017
Taylor Swift,reputation,Dress,12,My hands are shaking from holding back from you,26,2017
Taylor Swift,reputation,Dress,12,"Ha, ah, ah",27,2017
Taylor Swift,reputation,Dress,12,"All of this silence and patience, pining and desperately waiting",28,2017
Taylor Swift,reputation,Dress,12,My hands are shaking from all this,29,2017
Taylor Swift,reputation,Dress,12,"Ah, ha, ha, ha-ah",30,2017
Taylor Swift,reputation,Dress,12,Say my name and everything just stops,31,2017
Taylor Swift,reputation,Dress,12,I don't want you like a best friend,32,2017
Taylor Swift,reputation,Dress,12,Only bought this dress so you could take it off,33,2017
Taylor Swift,reputation,Dress,12,"Take it oh, ha, ha, ha-ah",34,2017
Taylor Swift,reputation,Dress,12,Carve your name into my bedpost,35,2017
Taylor Swift,reputation,Dress,12,'Cause I don't want you like a best friend,36,2017
Taylor Swift,reputation,Dress,12,Only bought this dress so you could take it off,37,2017
Taylor Swift,reputation,Dress,12,"Take it oh, ha, ha...",38,2017
Taylor Swift,reputation,Dress,12,"Ha-ah-ah, ha-ah-ah, ha-ah-ah-ah",39,2017
Taylor Swift,reputation,Dress,12,Only bought this dress so you could take it off,40,2017
Taylor Swift,reputation,Dress,12,"Ha-ah-ah, ha-ah-ah, ha-ah-ah-ah",41,2017
Taylor Swift,reputation,Dress,12,Only bought this dress so you could take it off,42,2017
Taylor Swift,reputation,Dress,12,Flashback when you met me,43,2017
Taylor Swift,reputation,Dress,12,Your buzzcut and my hair bleached,44,2017
Taylor Swift,reputation,Dress,12,"Even in my worst times, you could see the best of me",45,2017
Taylor Swift,reputation,Dress,12,Flashback to my mistakes,46,2017
Taylor Swift,reputation,Dress,12,"My rebounds, my earthquakes",47,2017
Taylor Swift,reputation,Dress,12,"Even in my worst lies, you saw the truth in me",48,2017
Taylor Swift,reputation,Dress,12,And I woke up just in time,49,2017
Taylor Swift,reputation,Dress,12,Now I wake up by your side,50,2017
Taylor Swift,reputation,Dress,12,"My one and only, my lifeline",51,2017
Taylor Swift,reputation,Dress,12,I woke up just in time,52,2017
Taylor Swift,reputation,Dress,12,Now I wake up by your side,53,2017
Taylor Swift,reputation,Dress,12,"My hands shake, I can't explain this",54,2017
Taylor Swift,reputation,Dress,12,"Ah, ha, ha, ha-ah",55,2017
Taylor Swift,reputation,Dress,12,Say my name and everything just stops...,56,2017
Taylor Swift,reputation,Dress,12,I don't want you like a best friend,57,2017
Taylor Swift,reputation,Dress,12,Only bought this dress so you could take it off,58,2017
Taylor Swift,reputation,Dress,12,"Take it oh, ha, ha, ha-ah",59,2017
Taylor Swift,reputation,Dress,12,Carve your name into my bedpost,60,2017
Taylor Swift,reputation,Dress,12,'Cause I don't want you like a best friend,61,2017
Taylor Swift,reputation,Dress,12,Only bought this dress so you could take it off,62,2017
Taylor Swift,reputation,Dress,12,"Take it oh, ha, ha, ha-ah",63,2017
Taylor Swift,reputation,Dress,12,There is an indentation in the shape of you,64,2017
Taylor Swift,reputation,Dress,12,Only bought this dress so you could take it off,65,2017
Taylor Swift,reputation,Dress,12,"You made your mark on me, golden tattoo",66,2017
Taylor Swift,reputation,Dress,12,Only bought this dress so you could take it off,67,2017
Taylor Swift,reputation,This Is Why We Can't Have Nice Things,13,It was so nice throwing big parties,1,2017
Taylor Swift,reputation,This Is Why We Can't Have Nice Things,13,Jump into the pool from the balcony,2,2017
Taylor Swift,reputation,This Is Why We Can't Have Nice Things,13,Everyone swimming in a champagne sea,3,2017
Taylor Swift,reputation,This Is Why We Can't Have Nice Things,13,And there are no rules when you show up here,4,2017
Taylor Swift,reputation,This Is Why We Can't Have Nice Things,13,Bass beat rattling the chandelier,5,2017
Taylor Swift,reputation,This Is Why We Can't Have Nice Things,13,Feeling so Gatsby for that whole year,6,2017
Taylor Swift,reputation,This Is Why We Can't Have Nice Things,13,So why'd you have to rain on my parade?,7,2017
Taylor Swift,reputation,This Is Why We Can't Have Nice Things,13,I'm shaking my head and locking the gates,8,2017
Taylor Swift,reputation,This Is Why We Can't Have Nice Things,13,"This is why we can't have nice things, darling",9,2017
Taylor Swift,reputation,This Is Why We Can't Have Nice Things,13,Because you break them,10,2017
Taylor Swift,reputation,This Is Why We Can't Have Nice Things,13,I had to take them away,11,2017
Taylor Swift,reputation,This Is Why We Can't Have Nice Things,13,"This is why we can't have nice things, honey",12,2017
Taylor Swift,reputation,This Is Why We Can't Have Nice Things,13,Did you think I wouldn't hear all the things you said about me?,13,2017
Taylor Swift,reputation,This Is Why We Can't Have Nice Things,13,This is why we can't have nice things,14,2017
Taylor Swift,reputation,This Is Why We Can't Have Nice Things,13,It was so nice being friends again,15,2017
Taylor Swift,reputation,This Is Why We Can't Have Nice Things,13,"There I was, giving you a second chance",16,2017
Taylor Swift,reputation,This Is Why We Can't Have Nice Things,13,But then you stabbed in the back while shaking my hand,17,2017
Taylor Swift,reputation,This Is Why We Can't Have Nice Things,13,And therein lies the issue,18,2017
Taylor Swift,reputation,This Is Why We Can't Have Nice Things,13,Friends don't try to trick you,19,2017
Taylor Swift,reputation,This Is Why We Can't Have Nice Things,13,Get you on the phone and mind-twist you,20,2017
Taylor Swift,reputation,This Is Why We Can't Have Nice Things,13,And so I took an axe to a mended fence,21,2017
Taylor Swift,reputation,This Is Why We Can't Have Nice Things,13,But I'm not the only friend you've lost lately,22,2017
Taylor Swift,reputation,This Is Why We Can't Have Nice Things,13,If only you weren't so shady,23,2017
Taylor Swift,reputation,This Is Why We Can't Have Nice Things,13,"This is why we can't have nice things, darling",24,2017
Taylor Swift,reputation,This Is Why We Can't Have Nice Things,13,Because you break them,25,2017
Taylor Swift,reputation,This Is Why We Can't Have Nice Things,13,I had to take them away,26,2017
Taylor Swift,reputation,This Is Why We Can't Have Nice Things,13,"This is why we can't have nice things, honey",27,2017
Taylor Swift,reputation,This Is Why We Can't Have Nice Things,13,Did you think I wouldn't hear all the things you said about me?,28,2017
Taylor Swift,reputation,This Is Why We Can't Have Nice Things,13,This is why we can't have-,29,2017
Taylor Swift,reputation,This Is Why We Can't Have Nice Things,13,Here's a toast to my real friends,30,2017
Taylor Swift,reputation,This Is Why We Can't Have Nice Things,13,They don't care about the he-said-she-said,31,2017
Taylor Swift,reputation,This Is Why We Can't Have Nice Things,13,And here's to my baby,32,2017
Taylor Swift,reputation,This Is Why We Can't Have Nice Things,13,He ain't reading what they call me lately,33,2017
Taylor Swift,reputation,This Is Why We Can't Have Nice Things,13,And here's to my momma,34,2017
Taylor Swift,reputation,This Is Why We Can't Have Nice Things,13,Had to listen to all this drama,35,2017
Taylor Swift,reputation,This Is Why We Can't Have Nice Things,13,And here's to you,36,2017
Taylor Swift,reputation,This Is Why We Can't Have Nice Things,13,'Cause forgiveness is a nice thing to do,37,2017
Taylor Swift,reputation,This Is Why We Can't Have Nice Things,13,"Haha, I can't even say it with a straight face",38,2017
Taylor Swift,reputation,This Is Why We Can't Have Nice Things,13,"This is why we can't have nice things, darling (darling)",39,2017
Taylor Swift,reputation,This Is Why We Can't Have Nice Things,13,Because you break them,40,2017
Taylor Swift,reputation,This Is Why We Can't Have Nice Things,13,I had to take them away,41,2017
Taylor Swift,reputation,This Is Why We Can't Have Nice Things,13,"This is why we can't have nice things, honey",42,2017
Taylor Swift,reputation,This Is Why We Can't Have Nice Things,13,Did you think I wouldn't hear all the things you said about me?,43,2017
Taylor Swift,reputation,This Is Why We Can't Have Nice Things,13,"This is why we can't have nice things, darling",44,2017
Taylor Swift,reputation,This Is Why We Can't Have Nice Things,13,(And here's to my real friends),45,2017
